N,alpha,M,conc_succ_prob,kappa_med,sigma_rel_med,sigma_abs_med,max_w_95per,pos_prob,nan_prob
24,2.125,163,0.0,0.7619069527966386,1.0248995779002805e6,1.112658957445689,4.243515081912342,0.0,0.0
24,2.5,191,0.001,0.7618774132035182,1.153056669401682e6,0.9663452867422255,3.8035407994489665,0.0,0.0
24,2.875,220,0.003,0.7618531348506263,1.2770266844847118e6,0.8643358039815644,3.6606712695650687,0.0,0.0
24,3.25,248,0.005,0.761817599926008,1.3333591225393806e6,0.8255275753715002,3.5093909842694595,0.0,0.0
24,3.625,277,0.018,0.7618171180846934,1.310796381294344e6,0.767247615919471,3.3151038271903754,0.0,0.0
24,4.0,306,0.037,0.761810229820385,1.488236298416944e6,0.7500242940928754,3.3004910277558532,0.0,0.0
24,4.375,334,0.07,0.7617995202693304,1.5380743528821007e6,0.6815478000000881,3.022241880604604,0.0,0.0
24,4.75,363,0.091,0.7617987565556137,1.6709774839202343e6,0.6300952449460434,2.969766486448688,0.0,0.0
24,5.125,391,0.127,0.761805556407706,1.869082394078796e6,0.6117953750801918,2.892342924958635,0.0,0.0
24,5.5,420,0.161,0.761789069300486,1.5815017423632848e6,0.6057155525926406,2.8611675868924085,0.0,0.0
24,5.875,449,0.194,0.7617906873813312,2.0241175472181574e6,0.5862334190383236,2.812312751887247,0.0,0.0
24,6.25,477,0.259,0.7617860232917398,1.9169581738473023e6,0.5691827950885509,2.755481598216799,0.0,0.0
24,6.625,506,0.287,0.761784740448747,1.8081542617201554e6,0.5476887540607871,2.7607486239592274,0.0,0.0
24,7.0,534,0.315,0.7617858679682628,1.9161648006552032e6,0.5315450859439879,2.756260188500763,0.0,0.0
24,7.375,563,0.424,0.7617782272699063,2.0429463119591677e6,0.5065963122455485,2.6533617954208912,0.0,0.0
24,7.75,592,0.42,0.7617782368556132,2.1848643978823004e6,0.4914650135139512,2.636443221585163,0.0,0.0
24,8.125,620,0.505,0.7617797763690289,2.2478181125024674e6,0.49130699316210236,2.6284677108253414,0.0,0.0
24,8.5,649,0.5,0.7617795808866161,2.135954334174459e6,0.4848741510593825,2.6169295087427344,0.0,0.0
24,8.875,677,0.594,0.7617824487176587,2.236976954174918e6,0.46691798492970915,2.5664025036957154,0.0,0.0
24,9.25,706,0.593,0.76177700352364,2.1746014104998847e6,0.45968940428152144,2.5879149243406148,0.0,0.0
24,9.625,735,0.651,0.7617805933634829,2.2641191435175817e6,0.4444928032596327,2.517726307198161,0.0,0.0
24,10.0,763,0.668,0.7617759070750705,2.3274949642804284e6,0.4386717342325542,2.510888003448755,0.0,0.0
26,1.0,85,0.0,0.7649723510347283,3.060406687856716e6,2.0312154397420885,7.0434876021574215,0.0,0.0
26,1.375,117,0.0,0.7622728391465693,4.632399638149235e6,1.3908607504020962,5.514641923007223,0.0,0.0
26,1.75,149,0.0,0.7620709427527055,5.203859057213952e6,1.2695735850628698,4.780175856978205,0.0,0.0
26,2.125,181,0.0,0.7618746794814649,6.991552210272882e6,1.0817814211123318,4.1430478061432465,0.0,0.0
26,2.5,212,0.001,0.7618829947905055,6.714902351623651e6,0.9698344076127026,3.821325571445446,0.0,0.0
26,2.875,244,0.002,0.7618147858153962,8.362010696928624e6,0.9014704587936466,3.6231886109102125,0.0,0.0
26,3.25,276,0.007,0.7618074842322592,8.923005958761528e6,0.8127572392369928,3.5006032147382156,0.0,0.0
26,3.625,308,0.013,0.7618139270065267,8.970517865105953e6,0.7740683442366131,3.2943340097322382,0.0,0.0
26,4.0,339,0.021,0.7618140714596888,9.541505663057618e6,0.711783362289388,3.1407687449220916,0.0,0.0
26,4.375,371,0.05,0.7618148556796354,9.602290814954247e6,0.6804728512717314,3.0642244141033843,0.0,0.0
26,4.75,403,0.069,0.7617924695569098,1.1244964229346316e7,0.6570156068783769,3.0025746049714788,0.0,0.0
26,5.125,435,0.106,0.7617846998280261,1.0423770625974238e7,0.6255504610568662,3.020207571276308,0.0,0.0
26,5.5,466,0.133,0.7617838616168842,1.1420329965702735e7,0.5949866187447194,2.9251256470783074,0.0,0.0
26,5.875,498,0.168,0.761786096224354,1.1805421739465449e7,0.5898615415163414,2.9156297612775472,0.0,0.0
26,6.25,530,0.223,0.7617809640090526,1.1740768852916135e7,0.5610329330415775,2.8074901007472315,0.0,0.0
26,6.625,562,0.277,0.761786919883102,1.2659555373819321e7,0.5386911510605403,2.7846377096532806,0.0,0.0
26,7.0,593,0.335,0.7617784114739687,1.2932407666455507e7,0.5258208060866693,2.787747811707323,0.0,0.0
26,7.375,625,0.349,0.7617831961648348,1.3756657388285115e7,0.523459861990291,2.7843975957840112,0.0,0.0
26,7.75,657,0.423,0.7617780227019632,1.4617275384373354e7,0.5056632411610564,2.677520241649383,0.0,0.0
26,8.125,689,0.444,0.761775428713644,1.367347356017444e7,0.4846243844311627,2.652678553367803,0.0,0.0
26,8.5,721,0.509,0.7617759109996507,1.3572261425753262e7,0.46941537709659864,2.600609585832846,0.0,0.0
26,8.875,752,0.567,0.7617762594261213,1.3850329377103698e7,0.4644139286169078,2.592498344651205,0.0,0.0
26,9.25,784,0.557,0.761776350004866,1.4653282225064568e7,0.44636446222168724,2.581367036379321,0.0,0.0
26,9.625,816,0.63,0.7617760047361342,1.4579407127116438e7,0.44568847551655977,2.5403784557411795,0.0,0.0
26,10.0,848,0.681,0.761783198804945,1.570950174222529e7,0.44826025073679515,2.5461610404371977,0.0,0.0
28,1.0,94,0.0,0.7641062381963647,2.0756509527808663e7,2.0007180373092233,7.433369008403218,0.0,0.0
28,1.375,129,0.0,0.7621357985814741,2.9547334443983875e7,1.4772738546613304,5.400185310996203,0.0,0.0
28,1.75,164,0.0,0.7619331375683357,3.6014101991818294e7,1.2188655802587751,4.833600712344,0.0,0.0
28,2.125,199,0.0,0.761844580650842,4.375331364150308e7,1.0781842436282396,4.175407658653208,0.0,0.0
28,2.5,234,0.0,0.7618626174524732,4.736098385666931e7,0.9573033509381976,3.905162272626877,0.0,0.0
28,2.875,269,0.002,0.7618096342345054,5.0213653999441594e7,0.8588544157076605,3.5031449669528674,0.0,0.0
28,3.25,304,0.006,0.7618210055286414,5.20080080041938e7,0.8197634371802537,3.533244317495564,0.0,0.0
28,3.625,339,0.01,0.7618116583181046,5.440771006065693e7,0.7658510306420608,3.2678876799127887,0.0,0.0
28,4.0,374,0.023,0.761825789678588,7.243993444466624e7,0.7186868444020451,3.2142688423196097,0.0,0.0
28,4.375,409,0.046,0.7617917150128264,7.081868533196339e7,0.6665552902507585,3.109312826373309,0.0,0.0
28,4.75,444,0.06,0.7617900657946226,7.584872440749416e7,0.634703218639911,3.0683355104168686,0.0,0.0
28,5.125,479,0.098,0.7617821672056813,7.688629724053991e7,0.6232423911903218,2.9553426061684704,0.0,0.0
28,5.5,514,0.118,0.7617861611284803,7.226960809420335e7,0.6092193002034898,2.9841849285287654,0.0,0.0
28,5.875,549,0.163,0.7617827494801582,7.994185565111905e7,0.5764017335344503,2.8339425254602615,0.0,0.0
28,6.25,584,0.21,0.7617834054556512,8.563939342905024e7,0.564590899410088,2.817630255437403,0.0,0.0
28,6.625,619,0.275,0.7617797997586787,8.503733188408202e7,0.5486407531132833,2.8101955362916264,0.0,0.0
28,7.0,654,0.305,0.7617822700542054,8.538677058694594e7,0.530657609511521,2.7653262912187087,0.0,0.0
28,7.375,689,0.351,0.7617816825935584,8.3912861265792e7,0.505792913953457,2.7368544420490784,0.0,0.0
28,7.75,724,0.383,0.7617761129206697,1.0201844019778393e8,0.49368388636489746,2.7005053710526994,0.0,0.0
28,8.125,759,0.442,0.7617807463984811,8.862840713172004e7,0.48533245263761016,2.7079294367819156,0.0,0.0
28,8.5,794,0.5,0.7617739725356512,9.077741652670793e7,0.4737311145240929,2.6608565785781684,0.0,0.0
28,8.875,829,0.52,0.7617803327056965,1.0532484649723178e8,0.4555761761787798,2.6319202628746257,0.0,0.0
28,9.25,864,0.559,0.7617743735230884,1.0038202652414969e8,0.45683475671703366,2.601802068313533,0.0,0.0
28,9.625,899,0.62,0.7617736024518325,1.119797341229468e8,0.4565539970315322,2.617196832983981,0.0,0.0
28,10.0,934,0.623,0.7617773075699424,1.0224515601681013e8,0.44075426354638236,2.5420989014731297,0.0,0.0
30,1.0,103,0.0,0.7635935055038157,1.1746854366256097e8,1.89868496164959,6.7466031681699965,0.0,0.0
30,1.375,141,0.0,0.7621254268915977,1.7605997107715315e8,1.3965569513133915,5.249720009397193,0.0,0.0
30,1.75,179,0.0,0.7619659445576855,2.4373858165786242e8,1.266149589240575,4.715867448097916,0.0,0.0
30,2.125,217,0.0,0.7618626991653474,2.63804568621946e8,1.0687494575817602,4.15358643797741,0.0,0.0
30,2.5,256,0.0,0.7618310822452223,3.2483536920023656e8,0.9394331083826203,3.8775083081757904,0.0,0.0
30,2.875,294,0.001,0.7618242082599681,3.392243184984367e8,0.8559262342545961,3.5456689987715215,0.0,0.0
30,3.25,332,0.006,0.7618039667154666,3.7124983271458685e8,0.8388738406481104,3.4370177641988873,0.0,0.0
30,3.625,370,0.004,0.7617990875085039,4.3058216307769305e8,0.7657731618179009,3.3480723421010996,0.0,0.0
30,4.0,409,0.015,0.7618010787583873,4.3551509061174333e8,0.7324676399291439,3.235260427044223,0.0,0.0
30,4.375,447,0.027,0.7617884341626339,4.49690351572085e8,0.6938577189206843,3.1963650761720888,0.0,0.0
30,4.75,485,0.044,0.7617956934263832,5.093564355169182e8,0.6641001202951069,3.0827878902244907,0.0,0.0
30,5.125,523,0.076,0.7617800831755928,5.209587632775586e8,0.6312343355528337,3.128392625209615,0.0,0.0
30,5.5,562,0.086,0.7617831953659979,5.901081340648253e8,0.5992734845332327,2.962523417277245,0.0,0.0
30,5.875,600,0.143,0.7617816156170294,5.0557688722147626e8,0.5712428556875692,2.9141445761618328,0.0,0.0
30,6.25,638,0.203,0.7617809694925531,5.529152257673936e8,0.5634849796244511,2.8716218080827995,0.0,0.0
30,6.625,676,0.234,0.7617765653810917,6.129364935988516e8,0.5518739044217562,2.818452198132546,0.0,0.0
30,7.0,715,0.301,0.7617792594937386,5.946893908045971e8,0.5149963293735066,2.7397775518299863,0.0,0.0
30,7.375,753,0.315,0.7617750833189368,6.497109736334118e8,0.5063303144359869,2.744931428484665,0.0,0.0
30,7.75,791,0.388,0.7617755014271534,6.138869336922305e8,0.4983919769921591,2.732436107378046,0.0,0.0
30,8.125,830,0.445,0.7617748524246519,6.518365589039042e8,0.48397628928354464,2.687330773569278,0.0,0.0
30,8.5,868,0.492,0.7617752183356581,6.6480423261384e8,0.466179898686092,2.7056607155028964,0.0,0.0
30,8.875,906,0.509,0.7617816164622067,7.472361109457839e8,0.46385993659620406,2.6785637929171005,0.0,0.0
30,9.25,944,0.58,0.7617735431357604,6.892570422918322e8,0.44040371801060774,2.6407051534007726,0.0,0.0
30,9.625,983,0.593,0.7617733071768222,7.145125008022292e8,0.44470766516362825,2.636178137665699,0.0,0.0
30,10.0,1021,0.613,0.7617739268336328,7.025941648472135e8,0.4368910497608277,2.590771135216054,0.0,0.0
32,1.0,111,0.0,0.7638001188990396,8.193908610872772e8,1.882299241662233,6.891823868267627,0.0,0.0
32,1.375,153,0.0,0.7620976560378365,1.1647460016762455e9,1.4422224914868027,5.668191632150415,0.0,0.0
32,1.75,195,0.0,0.7619451545739159,1.511823132479375e9,1.2192459359586927,4.647657714370955,0.0,0.0
32,2.125,236,0.0,0.7618599504039396,1.7780444386212287e9,1.0423112669847618,4.138090080063011,0.0,0.0
32,2.5,278,0.0,0.7618280488873638,1.9675487894844708e9,0.9681998930500412,3.8506854539946853,0.0,0.0
32,2.875,319,0.0,0.7618238925430673,2.1501991507830887e9,0.8606260011376541,3.5530326038010145,0.0,0.0
32,3.25,361,0.002,0.7618012837624335,2.4713324595999594e9,0.8026300690470477,3.47146380856165,0.0,0.0
32,3.625,403,0.007,0.7618121121855237,2.8633260231300373e9,0.7655000944506585,3.4060479349606085,0.0,0.0
32,4.0,444,0.014,0.7617958684518937,2.7965991025990734e9,0.7232436163901061,3.341469015336347,0.0,0.0
32,4.375,486,0.025,0.7617901881270783,2.844511370198846e9,0.7039668501948516,3.2773425371426437,0.0,0.0
32,4.75,527,0.034,0.7617828153387228,3.2628494575420175e9,0.6476819330283516,3.0835098838810397,0.0,0.0
32,5.125,569,0.079,0.761785370794361,3.7248948038973804e9,0.6264367399035953,3.037237863415754,0.0,0.0
32,5.5,610,0.1,0.7617869730285945,3.6638379453530426e9,0.6025895311532317,3.0082884962340684,0.0,0.0
32,5.875,652,0.127,0.7617831244889206,3.8717099317163105e9,0.5959421793560278,2.9788627420840803,0.0,0.0
32,6.25,694,0.192,0.7617772555629436,4.2267141307838326e9,0.570518843079981,2.85306731896447,0.0,0.0
32,6.625,735,0.214,0.7617752904817674,4.0735658238360386e9,0.5512940601003483,2.8631174142197855,0.0,0.0
32,7.0,777,0.271,0.7617795662689353,4.1028985627124825e9,0.5285657211420631,2.809384635741351,0.0,0.0
32,7.375,818,0.321,0.7617761957750507,4.0907160940884585e9,0.5032129648059613,2.797327954177761,0.0,0.0
32,7.75,860,0.381,0.7617752123330825,4.468044639955948e9,0.4945327098993505,2.752945916585942,0.0,0.0
32,8.125,902,0.412,0.7617725324327629,4.75486997748396e9,0.4872859755152745,2.734484488021598,0.0,0.0
32,8.5,943,0.466,0.7617732149066649,4.367752062691643e9,0.47372872844250635,2.702801253841544,0.0,0.0
32,8.875,985,0.526,0.7617737196831631,4.592501430996061e9,0.46022718234401727,2.7095679258513945,0.0,0.0
32,9.25,1026,0.559,0.7617723401428517,4.692324497420583e9,0.45137866243121094,2.720568444399899,0.0,0.0
32,9.625,1068,0.594,0.761772282874575,4.305798164505343e9,0.4425902480030668,2.713473430900921,0.0,0.0
32,10.0,1110,0.631,0.7617712721394956,5.414064575249261e9,0.4295651097936198,2.6268505695191213,0.0,0.0
34,1.0,120,0.0,0.7631044449849171,5.156655790597111e9,1.8739199002083726,6.923166608474217,0.0,0.0
34,1.375,165,0.0,0.7620465976046771,7.459945710243419e9,1.4232157541700452,5.397618420295476,0.0,0.0
34,1.75,210,0.0,0.7619486086355978,9.37954923486354e9,1.2368494983581617,4.508762928864278,0.0,0.0
34,2.125,255,0.0,0.7618305153142086,1.1768813762206287e10,1.0697264658236683,4.146872036054561,0.0,0.0
34,2.5,300,0.0,0.7618133682704369,1.2199680561689133e10,0.9862258315766432,3.9651768208488147,0.0,0.0
34,2.875,345,0.0,0.7618025381723126,1.5279729461242931e10,0.8589082073415941,3.7680548153461735,0.0,0.0
34,3.25,390,0.001,0.7618015522599441,1.5638755298000353e10,0.8436275053402905,3.5392903491679935,0.0,0.0
34,3.625,435,0.005,0.7618114421222976,1.943714700172915e10,0.7626268883806453,3.479516941825591,0.0,0.0
34,4.0,480,0.009,0.7617926976081649,1.884580738771219e10,0.713310538169592,3.2793241553294656,0.0,0.0
34,4.375,525,0.022,0.7617860203936595,2.2398888450448692e10,0.699002231500214,3.276516471910849,0.0,0.0
34,4.75,570,0.04,0.7617871651648324,2.252108364204769e10,0.6689294290643046,3.14949173968175,0.0,0.0
34,5.125,615,0.051,0.761783826470398,2.391877320249666e10,0.6258157818705943,3.0485211205397236,0.0,0.0
34,5.5,660,0.082,0.7617802446336688,2.2331606817547607e10,0.6045297113221719,2.9525487754292854,0.0,0.0
34,5.875,705,0.102,0.7617820094744399,2.4787606854784653e10,0.5848796502710518,2.9791389058684725,0.0,0.0
34,6.25,750,0.151,0.761776279162945,2.4983869939053936e10,0.5646224794845236,2.9783130824811677,0.0,0.0
34,6.625,795,0.201,0.7617759931996098,2.6610720708324936e10,0.5361058513830848,2.8853204411264097,0.0,0.0
34,7.0,840,0.242,0.7617755488238932,2.746714393700856e10,0.5217285779713754,2.8761597359224016,0.0,0.0
34,7.375,885,0.3,0.7617752729333988,3.1326410291849216e10,0.5255363303131699,2.8378139109035563,0.0,0.0
34,7.75,930,0.343,0.7617745990847838,2.6915492863154694e10,0.5066951857170704,2.806472433955345,0.0,0.0
34,8.125,975,0.403,0.7617747831131485,3.453304368456417e10,0.48580135755424814,2.7806819441521937,0.0,0.0
34,8.5,1020,0.427,0.7617732778966931,2.998530424678662e10,0.48169831773144595,2.7861130412107364,0.0,0.0
34,8.875,1065,0.504,0.7617717045341108,3.185894872978107e10,0.46794907037055533,2.778319262132684,0.0,0.0
34,9.25,1110,0.499,0.7617711177438088,3.570373350355582e10,0.4609048475844054,2.722647377267635,0.0,0.0
34,9.625,1155,0.562,0.7617723999558736,3.322053877590292e10,0.443192645655497,2.693426314030688,0.0,0.0
34,10.0,1199,0.616,0.7617715111181528,3.3876134435206745e10,0.4392199746203682,2.666380469192039,0.0,0.0
36,1.0,130,0.0,0.7627687157417784,3.0388963227819168e10,1.8989804543251416,6.995170630678665,0.0,0.0
36,1.375,178,0.0,0.7619521158712066,4.438210114184156e10,1.4106591245983566,5.331005792999676,0.0,0.0
36,1.75,226,0.0,0.7618930190836655,7.075179525452753e10,1.2103090295922179,4.7059323639628605,0.0,0.0
36,2.125,275,0.0,0.7618482957942538,7.339552484295816e10,1.1060431943218427,4.281089950251476,0.0,0.0
36,2.5,323,0.0,0.7618166846557399,8.936233259212686e10,0.9666532287562297,3.9800466219967774,0.0,0.0
36,2.875,371,0.0,0.7617934570645167,1.1076335210782852e11,0.8940608109022793,3.7165988250334343,0.0,0.0
36,3.25,420,0.0,0.7617978934527263,1.1187590489456357e11,0.8125516690886188,3.550408907192332,0.0,0.0
36,3.625,468,0.003,0.7617927266809569,1.337348938970311e11,0.7865648129947277,3.449430297251517,0.0,0.0
36,4.0,517,0.007,0.7617848721392811,1.392785895260304e11,0.7286772795135441,3.3478534689700394,0.0,0.0
36,4.375,565,0.016,0.7617806777582377,1.3938042123897968e11,0.6805645256251601,3.235528873295194,0.0,0.0
36,4.75,613,0.03,0.7617885544647534,1.515637326850205e11,0.658586971580043,3.168313615775474,0.0,0.0
36,5.125,662,0.037,0.7617794824751726,1.4818815244244943e11,0.6366103668103589,3.112271907542705,0.0,0.0
36,5.5,710,0.09,0.7617810676348508,1.6360153232231537e11,0.6144087334699708,3.0999378072098795,0.0,0.0
36,5.875,758,0.12,0.7617761880219339,1.9077129579904617e11,0.5838571545865915,3.025397339109062,0.0,0.0
36,6.25,807,0.168,0.7617767990461748,1.8080132359890488e11,0.5654730797066632,2.9917000482195033,0.0,0.0
36,6.625,855,0.19,0.7617744145433112,1.7576128552385422e11,0.5486816989136063,2.924708162227543,0.0,0.0
36,7.0,904,0.258,0.761775590973709,1.9392201776998215e11,0.5328320406288062,2.8772129186203568,0.0,0.0
36,7.375,952,0.313,0.7617767679507322,1.978819730371249e11,0.5263083251934498,2.9089629193430038,0.0,0.0
36,7.75,1000,0.333,0.7617719996151088,2.2050930185032404e11,0.49872740054864817,2.8531874868818634,0.0,0.0
36,8.125,1049,0.391,0.7617732956869974,1.9655902571041425e11,0.4882202387554085,2.7784141288971984,0.0,0.0
36,8.5,1097,0.455,0.7617713775065342,2.1871453725465186e11,0.4659670643662692,2.7693804036163816,0.0,0.0
36,8.875,1145,0.472,0.7617745249830503,2.2297393191684644e11,0.4685760597699704,2.7814743553131835,0.0,0.0
36,9.25,1194,0.517,0.7617706648770527,2.0924586173229346e11,0.4542693360357837,2.7333777463110676,0.0,0.0
36,9.625,1242,0.569,0.7617723247717343,2.453286382586339e11,0.45340058447501663,2.7054088446202296,0.0,0.0
36,10.0,1291,0.628,0.7617714130623748,2.3193024810025305e11,0.4424101912902846,2.72249085000668,0.0,0.0
38,1.0,139,0.0,0.7629033871264563,2.1097969046934705e11,1.8740400034016815,6.668906648609335,0.0,0.0
38,1.375,191,0.0,0.7621037304375544,2.9969737315495825e11,1.4359823725979834,5.117963088520865,0.0,0.0
38,1.75,242,0.0,0.761899285059169,4.055889894542439e11,1.2134755703335456,4.808570248905953,0.0,0.0
38,2.125,294,0.0,0.7618305997243151,4.856492020262648e11,1.0672534450437956,4.260380608914952,0.0,0.0
38,2.5,346,0.0,0.7618083679527285,6.706455052293359e11,0.9784907748842059,3.870522606214539,0.0,0.0
38,2.875,398,0.0,0.7618064369936214,5.899639598175399e11,0.8669095603645458,3.698901000741828,0.0,0.0
38,3.25,450,0.0,0.7617904433576673,7.635065580290298e11,0.8125034251178629,3.5557586091207893,0.0,0.0
38,3.625,502,0.004,0.7617881949369341,7.682462354234142e11,0.7843970985301939,3.4450837176015563,0.0,0.0
38,4.0,553,0.006,0.7617897917032732,8.602858518942046e11,0.7347027151758696,3.3898430991149144,0.0,0.0
38,4.375,605,0.014,0.7617815273702782,1.0206792010886571e12,0.6878682214033458,3.2808724818889003,0.0,0.0
38,4.75,657,0.028,0.7617790947174278,1.0271376900375559e12,0.6585390904890072,3.210731432654172,0.0,0.0
38,5.125,709,0.057,0.7617798160914204,1.0764325075906113e12,0.6300757639404152,3.075362575174311,0.0,0.0
38,5.5,761,0.07,0.7617769349833435,1.1342147763873552e12,0.6065658847700685,3.077596125681334,0.0,0.0
38,5.875,813,0.087,0.7617745242946945,1.0930331607608417e12,0.5846395325488459,2.985391711400272,0.0,0.0
38,6.25,864,0.134,0.7617772378788229,1.1602109829516816e12,0.5644467964268598,2.9772004699169434,0.0,0.0
38,6.625,916,0.181,0.7617752819962409,1.2228572671797188e12,0.5633133604440066,2.959438101152074,0.0,0.0
38,7.0,968,0.229,0.7617766492652365,1.3432045293652395e12,0.5511444449222056,2.9230225442792395,0.0,0.0
38,7.375,1020,0.261,0.7617752380811389,1.431675917427062e12,0.5238845972126525,2.929341506146028,0.0,0.0
38,7.75,1072,0.305,0.7617747151962728,1.3543335769118708e12,0.5026530816650484,2.870592741330399,0.0,0.0
38,8.125,1124,0.387,0.7617753971280883,1.4234206076850098e12,0.49530899183136146,2.8366578505907483,0.0,0.0
38,8.5,1175,0.439,0.7617717755240829,1.3688017238408164e12,0.5036396669860564,2.8580846639294153,0.0,0.0
38,8.875,1227,0.481,0.7617711183303104,1.4807471283614653e12,0.4795710766132142,2.7749849006188296,0.0,0.0
38,9.25,1279,0.518,0.7617715882380038,1.6382673306765444e12,0.45786049297269005,2.7745916354798497,0.0,0.0
38,9.625,1331,0.542,0.7617707345029013,1.630096466534966e12,0.4524648673184305,2.7959014437736633,0.0,0.0
38,10.0,1383,0.568,0.7617708098088241,1.6772226299693877e12,0.44097149081992737,2.7888146009743933,0.0,0.0
40,1.0,148,0.0,0.7627312388723169,1.2890482574719036e12,1.7984141590985183,6.675430460887261,0.0,0.0
40,1.375,203,0.0,0.7619981214104787,2.1071462736499192e12,1.434592762768983,5.276168152075969,0.0,0.0
40,1.75,259,0.0,0.7618995690966676,2.893590522013911e12,1.2171181812359835,4.555555193097548,0.0,0.0
40,2.125,314,0.0,0.761833631654163,3.635777021095499e12,1.075432225575205,4.2669430650121924,0.0,0.0
40,2.5,369,0.0,0.7618017667448982,4.1158846822635513e12,0.9746262252128762,3.918564018420587,0.0,0.0
40,2.875,425,0.0,0.7618034020666132,4.782154747138689e12,0.8881238098355045,3.794188056495618,0.0,0.0
40,3.25,480,0.0,0.7617908414732771,5.421731069414441e12,0.8452290906134043,3.663570719116653,0.0,0.0
40,3.625,535,0.006,0.7617924098441035,5.544611661240502e12,0.7741411908157958,3.456875384537244,0.0,0.0
40,4.0,591,0.005,0.7617832402797076,6.450026530698194e12,0.7427442826103714,3.3530220166835893,0.0,0.0
40,4.375,646,0.012,0.7617879884607177,6.602884209676258e12,0.7077456901136026,3.3082138179796248,0.0,0.0
40,4.75,701,0.018,0.7617770399666366,6.399173024824528e12,0.6510790149321808,3.2299338956485784,0.0,0.0
40,5.125,757,0.032,0.7617795710992912,7.010199839396756e12,0.6305052658543354,3.111580589270544,0.0,0.0
40,5.5,812,0.065,0.7617748377005389,7.460705562351023e12,0.6183280875988523,3.137260177877345,0.0,0.0
40,5.875,867,0.089,0.7617777959558676,8.879077738179447e12,0.5931487077457029,3.0528307775725527,0.0,0.0
40,6.25,923,0.114,0.7617772659267985,8.506803310770881e12,0.5498802089320032,3.0038341926193812,0.0,0.0
40,6.625,978,0.151,0.7617738925268958,8.938490159749246e12,0.5560561654818311,2.971289210365558,0.0,0.0
40,7.0,1033,0.205,0.7617747040494195,9.868070441789688e12,0.5383259267506646,2.9502109508207277,0.0,0.0
40,7.375,1089,0.248,0.7617759700559057,1.122941410006738e13,0.5247927832656907,2.9072169521568396,0.0,0.0
40,7.75,1144,0.301,0.7617730022505811,9.632113682687059e12,0.5143881103315522,2.855581683075151,0.0,0.0
40,8.125,1199,0.382,0.7617713920639088,9.590152452737807e12,0.49495013324103876,2.843264524547568,0.0,0.0
40,8.5,1255,0.407,0.7617714848067045,9.826636230424857e12,0.4774618642171151,2.851623670521836,0.0,0.0
40,8.875,1310,0.463,0.7617710304385079,1.0706914450817965e13,0.4835732661284603,2.842596669814005,0.0,0.0
40,9.25,1365,0.535,0.761771127166506,1.2153810053461113e13,0.46895384476823887,2.7819740447416095,0.0,0.0
40,9.625,1421,0.541,0.7617700327477643,1.1664616920769793e13,0.45298077221395694,2.78471873890674,0.0,0.0
40,10.0,1476,0.597,0.7617715117245081,1.2818356799175016e13,0.44741082786438324,2.769649100919397,0.0,0.0
42,1.0,157,0.0,0.7627318583970868,8.728652679110848e12,1.8989376246512184,6.87676499777652,0.0,0.0
42,1.375,216,0.0,0.7620194701487382,1.3619907869130684e13,1.4310631814951988,5.4740060565583,0.0,0.0
42,1.75,275,0.0,0.7618681356419172,2.163148779268779e13,1.2277881114361824,4.678727408952078,0.0,0.0
42,2.125,334,0.0,0.7618158201550782,2.876623560613096e13,1.0546183826421187,4.435581265761562,0.0,0.0
42,2.5,393,0.0,0.7617951261015221,2.65996613482704e13,0.980889894560037,4.037162717252631,0.0,0.0
42,2.875,452,0.0,0.7617940059347743,3.2631863183998707e13,0.8840178801332799,3.7575051132304904,0.0,0.0
42,3.25,511,0.0,0.7617930129140593,3.442661916792114e13,0.8288366459635552,3.5429026710885014,0.0,0.0
42,3.625,570,0.001,0.7617898210791268,3.890046827577123e13,0.7696661397151455,3.4732980235831703,0.0,0.0
42,4.0,628,0.003,0.7617858735939292,4.029083639979978e13,0.7372947463553927,3.384142662667873,0.0,0.0
42,4.375,687,0.012,0.7617819960321695,4.400893763260445e13,0.6942199513956937,3.2206796781639295,0.0,0.0
42,4.75,746,0.016,0.76178175165496,4.854878490576532e13,0.6739505739032804,3.2289093210600854,0.0,0.0
42,5.125,805,0.04,0.761776721013833,4.754761045353067e13,0.6465362987559516,3.1632188154819683,0.0,0.0
42,5.5,864,0.047,0.7617764513632032,5.572534819083992e13,0.6176895417441187,3.1536623161140525,0.0,0.0
42,5.875,923,0.076,0.7617752085255127,6.0211571057044555e13,0.5968988010000726,3.1010915529602605,0.0,0.0
42,6.25,982,0.113,0.7617747489842825,6.161566135044688e13,0.575668573228945,3.0916845185864976,0.0,0.0
42,6.625,1041,0.179,0.761772929377718,5.966953296200986e13,0.5482445758117129,3.028381639616914,0.0,0.0
42,7.0,1099,0.206,0.7617712392097501,6.4101416094447305e13,0.5428289492567782,2.950229711466049,0.0,0.0
42,7.375,1158,0.244,0.7617710855042545,6.915445347984169e13,0.530923770067321,2.9290720818674734,0.0,0.0
42,7.75,1217,0.302,0.761771997038785,6.478428129842903e13,0.5051509298159188,2.894108478134329,0.0,0.0
42,8.125,1276,0.332,0.761772264729618,7.607907355129872e13,0.5046676876377821,2.8769211322082677,0.0,0.0
42,8.5,1335,0.41,0.7617718319108033,7.456430641536194e13,0.49414269146078416,2.9010785783425868,0.0,0.0
42,8.875,1394,0.448,0.7617710645196885,7.294329928153725e13,0.4688035737656767,2.8377118676656994,0.0,0.0
